,age,health_status,health_care_cost,kid_num,income,con_base,own_bef,house_fund_balance,long_term_bond,equity_return,p_long_term_bond,p_equity_return,debt_commerical,debt_house_fund,house_price,single_child_spend,house_cost,loan_ratio,house_fund_withdraw,house_fund_loan_pay,house_commerical_loan_pay,long_term_bond_saving,equity_return_saving,p_long_term_bond_saving,p_equity_return_saving,wealth,non_consumption,house_size,reward
10,35,1.0,752.7370392861861,2,184028.33487147855,59413.23072918423,1,43588.06147093375,6697.518246919178,108907.97891312245,38997.62385608234,32589.202634275298,0.0,0.0,48083.267910109586,18670.944258534568,0.0,0.0,0.0,0.0,0.0,3735.440712004992,110966.2934130231,8598.217964172363,2531.3515663146973,188033.80572075112,20102.40565960809,0.017500517475745925,-0.001987609289220803
11,36,1.0,752.7370392861861,2,35207.57022068534,151998.354207867,1,50401.14577327085,10084.404946712086,221803.5219786598,45566.31718730163,35697.8554092374,0.0,0.0,49214.53150117182,14813.34515565046,0.0,0.0,0.0,0.0,0.0,128.59403996059154,-25792.902920886147,9176.626682281494,3352.8517484664917,314013.3792905078,17962.973320275803,0.017500517475745925,-0.0019876092892208035
12,37,1.0,752.7370392861861,2,45263.11693623289,34077.614692842,1,66609.00410952297,9688.183722964402,199939.75604088782,52371.56956468024,39683.07657481257,0.0,0.0,50372.410531826376,15200.295097077847,0.0,0.0,0.0,0.0,0.0,-779.1053792161019,-12068.669281991286,8433.46381187439,2469.8286652565002,302564.1291541527,16054.271886867506,0.017500517475745925,-0.0019876092892208035
13,38,1.0,752.7370392861861,2,26788.738295300976,36210.49354898631,1,71348.94566099763,8404.883329536824,191412.91820885276,58079.49833138915,42855.87083043895,0.0,0.0,51557.531188251516,13022.678095787178,0.0,0.0,0.0,0.0,0.0,-828.8768937416908,-24240.6392027064,8480.794429779053,2508.6214542388916,301655.454175784,14070.74527687058,0.017500517475745925,-0.0019876092892208035
14,39,1.0,752.7370392861861,2,13149.472947959908,35080.75543822244,1,76396.97392911621,7138.597279346461,170563.06184526003,63537.70418069174,46123.662317332426,0.0,0.0,52770.53438901902,10655.173490850397,0.0,0.0,0.0,0.0,0.0,-931.976751814067,-30761.97450185544,8485.883474349976,2537.970006465912,288286.53728191013,11756.486699826544,0.017500517475745925,-0.0019876092892208035
15,40,1.0,752.7370392861861,2,39407.50895999097,35342.87459608562,1,81432.98895152078,5835.111763905356,142822.52554362343,68716.94168522868,49478.68962654548,0.0,0.0,54012.076131705835,10342.891413007384,0.0,0.0,0.0,0.0,0.0,74.77985651193558,-4882.904064059956,8509.954690933228,2630.6524872779846,267798.5079015472,11636.506124026824,0.017500517475745925,-0.001987609289220804
16,41,1.0,752.7370392861861,2,11013.358581470964,36228.68153523041,1,86595.93619015976,5606.219194000134,140469.65013794161,73650.7111612358,52985.83202504494,0.0,0.0,55282.82784766051,8522.406313546611,0.0,0.0,0.0,0.0,0.0,-791.3760510443344,-26771.189381234013,8509.46044921875,2665.627956390381,273679.89061307913,9603.285941760772,0.017500517475745925,-0.001987609289220805
17,42,1.0,752.7370392861861,2,49131.172600270154,36856.52434543573,1,91950.723067486,4523.08280407087,116186.80941969772,78327.22186233992,56590.0771428468,0.0,0.0,56583.47676511628,9246.777955281375,0.0,0.0,0.0,0.0,0.0,477.4676260150518,7383.333831796132,8543.352842330933,2871.6378808021545,256617.4313529217,10609.087469476948,0.017500517475745925,-0.0019876092892208044
18,43,1.0,752.7370392861861,2,55820.31984374433,39304.938080216125,1,97475.3899633793,4765.158961066546,125628.33369756302,82794.24875242684,60464.17956071179,0.0,0.0,57914.726280847164,10199.528258171387,0.0,0.0,0.0,0.0,0.0,652.1665940195235,10636.40688011104,8563.554525375366,2977.701187133789,274665.45865114924,11838.69710147565,0.017500517475745925,-0.001987609289220804
19,44,1.0,752.7370392861861,2,57453.778555408935,44656.25587499546,1,103355.39157066851,5169.335894815697,138490.18284141592,87049.00313320861,64512.97304586827,0.0,0.0,59277.29634056813,11050.16014944911,0.0,0.0,0.0,0.0,0.0,665.9328329845048,9414.348813240766,8576.603651046753,3033.593773841858,296258.8782758316,12910.242146110653,0.017500517475745925,-0.0019876092892208035
20,45,1.0,752.7370392861861,2,207906.3605753888,45963.02284432715,1,109888.12498958143,5566.244784873467,150357.81505767137,91095.37958926431,68689.38144241732,0.0,0.0,60671.923828284955,20663.81078271834,0.0,0.0,0.0,0.0,0.0,5508.104413010123,124446.48744883083,8544.2054271698,3133.595824241638,316770.61093747045,24193.60885741355,0.017500517475745925,-0.001987609289220803
21,46,1.0,752.7370392861861,2,152347.98124907323,169486.74982481234,1,116682.18977380577,10784.669217748458,277467.81499978073,94898.77522999921,73039.77484753147,0.0,0.0,62099.36296480439,22345.92225997264,0.0,0.0,0.0,0.0,0.0,3848.240687295478,59793.04634900566,9214.447975158691,4076.5628814697266,457277.8052818581,29971.10179691222,0.017500517475745925,-0.001987609289220803
22,47,1.0,752.7370392861861,2,90722.48419019439,139862.8936014181,1,135964.50855176314,14071.651303328965,342176.06307242904,99174.47609899746,78410.20032429119,0.0,0.0,63560.3857156202,23332.28121191883,0.0,0.0,0.0,0.0,0.0,-723.5066838317962,157.96137746673776,8862.72668838501,3803.3047914505005,534944.7304400281,31204.69855360008,0.017500517475745925,-0.001987609289220803
